kind,error
"Scale Up",0.19948647047205215
"Scale Up",0.09171642469614767
"Scale Up",0.05047706986765158
"Scale Up",0.3856931159908393
"Scale Up",0.056240664710165054
"Scale Up",0.13292619542619544
"Scale Up",0.0078058210718505
"Scale Up",0.031969675296810184
"Scale Up",0.23096116294206986
"Scale Up",0.003984979691930416
"Scale Up",0.03540497176199211
"Scale Up",0.0856676827379349
"Scale Up",0.3249860879243183
"Scale Up",0.06749787845159606
"Scale Up",0.09250997193086127
"Scale Up",0.3519982433025911
"Scale Up",0.012501976330311316
"Scale Up",0.14430400937473842
"Scale Up",0.165942439700233
"Scale Up",0.38927465014421536
"Scale Up",0.33773602981093054
"Scale Up",0.2140796306982112
"Scale Up",0.08826095779220779
"Scale Up",0.07543997309718642
"Scale Up",0.4783092324805339
"Scale Up",0.030077262693156734
"Scale Up",0.350149790293589
"Scale Up",0.2276637294593951
"Scale Up",0.20366552933371243
"Scale Up",0.2161386923609112
"Scale Up",0.17164621690367304
"Scale Up",0.37563096106273147
"Scale Up",0.2039113209137655
"Scale Up",0.005412719891745603
"Scale Up",0.0334880606603509
"Scale Up",0.06299280082276311
"Scale Up",0.025727203445706996
"Scale Up",0.11290892116885064
"Scale Up",0.02743418966064066
"Scale Up",0.027301683603822235
"Scale Up",0.022013071895424837
"Scale Up",0.04555909412597311
"Scale Up",0.22505795292439373
"Scale Up",0.06328877753641537
"Scale Up",0.07112763509755671
"Scale Up",0.10951650144482697
"Scale Up",0.10171377698642332
"Scale Up",0.5337594231399541
"Scale Up",0.008657602750429755
"Scale Up",0.2531142946122703
"Scale Up",0.035316831039463606
"Scale Up",0.1891938846421126
"Scale Up",0.043892194609730484
"Scale Up",0.4083542349990353
"Scale Up",0.1319482917820868
"Scale Up",0.01255504777731616
"Scale Up",0.31390960947784113
"Scale Up",0.02460947185717828
"Scale Up",0.5353229847736809
"Scale Up",0.0893879438121269
"Scale Up",0.086426596248225
"Scale Up",0.013241244023049574
"Scale Up",0.26813974320692746
"Scale Up",0.045656111423396414
"Scale Up",0.21545319465081725
"Scale Up",0.0933772411269667
"Scale Up",0.11847138473688107
"Scale Up",0.11372642257093042
"Scale Up",0.3696376299586151
"Scale Up",0.09824808521876925
"Scale Up",0.2559124175890643
"Scale Up",0.026777875329236173
"Scale Up",0.17350259108986463
"Scale Up",0.03650680028632784
"Scale Up",0.019399312101544174
"Scale Up",0.06351565121518624
"Scale Up",0.34278355157693763
"Scale Up",0.023524522028262676
"Scale Up",0.08223304704525061
"Scale Up",0.13467847915679562
"Scale Up",6.482919128825328E-5
"Scale Up",0.2758532727922045
"Scale Up",0.1498910087867143
"Scale Up",0.24399860837295606
"Scale Up",0.09293181607919326
"Scale Up",0.12491569244604317
"Scale Up",0.0663252815407214
"Scale Up",0.43034055727554177
"Scale Up",0.2356702575033124
"Scale Up",0.07035732755436255
"Scale Up",0.2384161752316765
"Scale Up",0.42813441900220434
"Scale Up",0.2323883377813586
"Scale Up",0.10007174380937887
"Scale Up",0.43979278993551113
"Scale Up",0.3704438383337466
"Scale Up",0.018709717359453565
"Scale Up",0.031577404938090706
"Scale Up",0.25712210056561674
"Scale Up",0.003267707994359475
"Scale Up",0.2973802199240738
"Scale Up",0.42137652138238224
"Scale Up",0.0828275434369313
"Scale Up",0.06042218213340206
"Scale Up",0.03690660936691735
"Scale Up",0.12711430035879037
"Scale Up",0.34919183792876474
"Scale Up",0.015053650426623606
"Scale Up",0.24862529457973293
"Scale Up",0.12271828589820222
"Scale Up",0.03744881224280353
"Scale Up",0.05799436165928312
"Scale Up",0.03392835786747921
"Scale Up",0.2699157505005856
"Scale Up",0.059326563335114914
"Scale Up",0.03858766943594228
"Scale Up",0.0712428141253764
"Scale Up",0.4012563117728381
"Scale Up",0.35973490665158003
"Scale Up",0.09155888060553374
"Scale Up",6.34833698466441E-4
"Scale Up",0.4489526930749501
"Scale Up",0.07442344291168718
"Scale Up",0.058988857475469815
"Scale Up",0.10890761857544208
"Scale Up",0.30364640130861503
"Scale Up",0.08839190628328009
"Scale Up",0.12013909661980257
"Scale Up",0.09145907038664002
"Scale Up",0.012889139315396534
"Scale Up",0.34071200444959054
"Scale Up",0.3115657769915135
"Scale Up",0.1391755571475594
"Scale Up",0.5693471654817169
"Scale Up",0.011701695931676777
"Scale Up",0.02070796460176991
"Scale Up",0.42222845578953694
"Scale Up",0.3224691358024691
"Scale Up",0.11692140847934389
"Scale Up",0.10587147480351364
"Scale Up",0.13876651982378854
"Scale Up",0.18899928129421284
"Scale Up",0.040329630956646365
"Scale Up",0.026143178410794603
"Scale Up",0.30461447562776955
"Scale Up",0.28558008454673556
"Scale Up",0.29388266315095585
"Scale Up",0.014186139343507232
"Scale Up",0.08813678829543452
"Scale Up",0.1796605585232267
"Scale Up",0.7544217878668394
"Scale Up",0.08584959958863246
"Scale Up",0.42723104711546167
"Scale Up",0.32753052382827885
"Scale Up",0.3950626825988159
"Scale Up",0.2698656326574575
"Scale Up",0.029714523192992552
"Scale Up",0.279723510188718
"Scale Up",0.1948834179553303
"Scale Up",0.08374683868489291
"Scale Up",0.05243652179239793
"Scale Up",0.0755591054313099
"Scale Up",0.06138331285996955
"Scale Up",0.14074579354251932
"Scale Up",0.0530873786407767
"Scale Up",0.008246843490345664
"Scale Up",0.6666666666666666
"Scale Up",0.30917148057292076
"Scale Up",0.07179067865903516
"Scale Up",0.008679986898132984
"Scale Up",0.2824427480916031
"Scale Up",0.19314685763833137
"Scale Up",0.17784050811573748
"Scale Up",0.22965211542110076
"Scale Up",0.19550748752079866
"Scale Up",0.02995602386032133
"Scale Up",0.0490070467648943
"Scale Up",0.3624630276956171
"Scale Up",0.13365388706863537
"Scale Up",0.2162141674983892
"Scale Up",0.0018571770908219507
"Scale Up",0.05749935683046051
"Scale Up",0.14520652923595678
"Scale Up",0.22807624317884867
"Scale Up",0.28116038842544316
"Scale Up",0.0935
"Scale Up",0.12425492893168272
"Scale Up",0.351158038147139
"Scale Up",0.4187751930455053
"Scale Up",0.25396585333064464
"Scale Up",0.32373446498939074
"Scale Up",0.024591490050153698
"Scale Up",0.06418055659499855
"Scale Up",0.07112589868326373
"Scale Up",0.042018837746578996
"Scale Up",0.07325281692941138
"Scale Up",0.19479584879933337
"Scale Up",0.08748768472906404
"Scale Up",0.20261018097631214
"Scale Up",0.019682539682539683
"Scale Up",0.16318485570335392
"Scale Up",0.18502957111874066
"Scale Up",0.09020105973724322
"Scale Up",0.08919479539883085
"Scale Up",0.21949205038199462
"Scale Up",0.0343705484912244
"Scale Up",0.002056756053111169
"Scale Up",0.16744342559098174
"Scale Up",0.2740681147760794
"Scale Up",0.0858336453847594
"Scale Up",0.10895020188425303
"Scale Up",0.03454816420539222
"Scale Up",0.16969755907809006
"Scale Up",0.04257127076517823
"Scale Up",0.17006872499743564
"Scale Up",0.3251510809295371
"Scale Up",0.48441844300278036
"Scale Up",0.2991400298847452
"Scale Up",0.23935848849343658
"Scale Up",0.11131426700141905
"Scale Up",0.024717308875115748
"Scale Up",1.1261256690596382
"Scale Up",0.2613398007341374
"Scale Up",0.27473176493749385
"Scale Up",0.14239367663540375
"Scale Up",0.19023983918933804
"Scale Up",0.19082389312464063
"Scale Up",0.15161150455268102
"Scale Up",0.14701803051317613
"Scale Up",0.04561987704918033
"Scale Up",0.11912266876805884
"Scale Up",0.10419077533476608
"Scale Up",0.0668103448275862
"Scale Up",0.2174499216855128
"Scale Up",0.020682290788512338
"Scale Up",0.46010945810529563
"Scale Up",0.594870140345217
"Scale Up",0.16884328358208955
"Scale Up",0.2019650726445999
"Scale Up",0.06219647394704053
"Scale Up",0.11964118076562011
"Scale Up",0.4529740014799072
"Scale Up",0.2834748190198427
"Scale Up",0.020535587281860855
"Scale Up",0.09346204475647214
"Scale Up",0.0617817606747496
"Scale Up",0.23074853246284246
"Scale Up",0.08648973992889337
"Scale Up",0.24523737526459027
"Scale Up",0.30620846166315446
"Scale Up",0.07864336492890996
"Scale Up",0.05746904810229349
"Scale Up",0.19980278565265622
"Scale Up",0.23176936122102884
"Scale Up",0.1037166739572118
"Scale Up",0.05004264998578334
"Scale Up",0.029345266354239622
"Scale Up",0.10894136886152662
"Scale Up",0.22938144329896906
"Scale Up",0.22155728886498116
"Scale Up",0.0753277676524193
"Scale Up",0.012647034287144407
"Scale Up",0.06840186093298127
"Scale Up",0.03453080791900352
"Scale Up",0.3643154719149547
"Scale Up",0.3081371601629823
"Scale Up",0.7397341722077067
"Scale Up",0.11125957460031384
"Scale Up",0.00861597374179431
"Scale Up",0.13251200465635155
"Scale Up",0.040522816697571344
"Scale Up",0.11423693821524776
"Scale Up",0.2478549005929543
"Scale Up",0.39697792384082303
"Scale Up",0.18230239686447916
"Scale Up",0.06727061271959356
"Scale Up",0.4271595445139258
"Scale Up",0.04495638559606352
"Scale Up",0.0724685146038646
"Scale Up",0.17665289256198347
"Scale Up",0.1516773733047823
"Scale Up",0.3901470515423083
"Scale Up",0.08492207531300969
"Scale Up",0.1499312242090784
"Scale Up",0.42782752221064174
"Scale Up",0.22315670500631607
"Scale Up",0.01510597637248089
"Scale Up",0.08315636526209903
"Scale Up",0.024560870746559688
"Scale Up",0.04071109187941728
"Scale Up",0.26727982162764774
"Scale Up",0.09593313373253493
"Scale Up",0.3973612727978269
"Scale Up",0.08582777264396102
"Scale Up",4.41306266548985E-4
"Scale Up",0.023719491234101067
"Scale Up",0.14932139763211089
"Scale Up",0.0694078947368421
"Scale Up",0.1029297954671089
"Scale Up",0.07198480023548931
"Scale Up",0.3303452855245684
"Scale Up",0.09529344905972309
"Scale Up",0.05683396151557231
"Scale Up",0.23446555099114996
"Scale Up",7.822685788787483E-4
"Scale Up",0.19926448339268674
"Scale Up",0.17299139988881987
"Scale Up",0.08101620324064814
"Scale Up",0.19800787480619722
"Scale Up",0.13398722767134172
"Scale Up",0.10712519304337294
"Scale Up",0.04774659863945578
"Scale Up",0.05062030893232939
"Scale Up",0.10995743583129111
"Scale Up",0.017770295548073325
"Scale Up",0.020689081571122616
"Scale Up",0.2866043613707165
"Scale Up",0.14999134712848278
"Scale Up",0.10617776006377043
"Scale Up",0.2606628982528263
"Scale Up",0.11299836045907145
"Scale Up",0.1708030977498628
"Scale Up",0.18439565124706886
"Scale Up",0.23688752540329247
"Scale Up",0.2196755297021938
"Scale Up",0.2619188169729957
"Scale Up",0.4242593315851141
"Scale Up",0.04266133960806274
"Scale Up",5.514783862893989E-4
"Scale Up",0.0203038095807667
"Scale Up",0.0049358740947526
"Scale Up",0.2107684655558319
"Scale Up",0.13713142251780355
"Scale Up",0.07554447118870168
"Scale Up",0.16027754892806795
"Scale Up",0.15753929025359614
"Scale Up",0.09299083188981368
"Scale Up",0.10003527278991363
"Scale Up",0.3267963842500383
"Scale Up",0.5508141493542953
"Scale Up",0.2761272536003192
"Scale Up",0.0641556078215935
"Scale Up",0.08959842723712517
"Scale Up",0.08319729878342154
"Scale Up",0.7815059983693753
"Scale Up",0.034776034776034775
"Scale Up",0.2074126424138108
"Scale Up",0.28329243809948695
"Scale Up",0.10365288593203226
"Scale Up",0.2900500086221762
"Scale Up",0.21138773628400184
"Scale Up",0.060414153598713306
"Scale Up",0.2666283157558325
"Scale Up",0.013030602171767028
"Scale Up",0.09849128142340884
"Scale Up",0.11628088833281201
"Scale Up",0.14836972004247273
"Scale Up",0.21022334791618696
"Scale Up",0.6688796680497925
"Scale Up",0.019680208150724746
"Scale Up",0.15607623002745125
"Scale Up",0.12760922842896982
"Scale Up",0.2599334688597302
"Scale Up",0.08149977548271217
"Scale Up",0.04996839443742099
"Scale Up",0.16797659759129463
"Scale Up",0.3350900900900901
"Scale Up",0.017345339602093127
"Scale Up",0.030202689143086495
"Scale Up",0.1827340628799722
"Scale Up",0.08759024033628804
"Scale Up",0.09736630084032911
"Scale Up",0.07783880725821314
"Scale Up",0.44334438532911813
"Scale Up",0.1002099553844808
"Scale Up",0.11181080324657151
"Scale Up",0.1653138286801653
"Scale Up",0.0969427066765631
"Scale Up",0.27601809954751133
"Scale Up",0.20789946140035906
"Scale Up",0.047550348228139014
"Scale Up",0.22261056756201095
"Scale Up",0.1883355872434394
"Scale Up",0.3178930325055877
"Scale Up",0.01205348233885452
"Scale Up",0.017525730583226554
"Scale Up",0.3025689436462962
"Scale Up",0.09593136871726726
"Scale Up",0.34744027303754266
"Scale Up",0.045836782710992986
"Scale Up",0.05360956856044426
"Scale Up",0.18168272573755836
"Scale Up",0.07348619551441266
"Scale Up",0.04353665879301561
"Scale Up",0.2315836207779789
"Scale Up",0.20652173913043478
"Scale Up",0.08247463696041377
"Scale Up",0.14414866901054746
"Scale Up",0.04632402155916441
"Scale Up",0.24669726046446946
"Scale Up",0.007748556234160123
"Scale Up",0.012599145171922512
"Scale Up",0.05327797528777068
"Scale Up",0.0940333563963439
"Scale Up",0.09064473427225972
"Scale Up",0.23718613820294668
"Scale Up",0.060822376464834564
"Scale Up",0.09665461121157323
"Scale Up",0.3488837054315228
"Scale Up",0.10498281786941581
"Scale Up",0.03397326785166169
"Scale Up",0.20669766543612447
"Scale Up",0.21463172008131137
"Scale Up",0.09309940434030399
"Scale Up",0.20556227327690446
"Scale Up",0.09094910591471803
"Scale Up",0.2656781720952844
"Scale Up",0.20630365117566055
"Scale Up",0.04906812543731315
"Scale Up",0.04683629340387119
"Scale Up",0.09411797611389254
"Scale Up",0.10449656489792375
"Scale Up",0.08535929942145364
"Scale Up",0.03474635163307853
"Scale Up",0.027287456297433274
"Scale Up",0.007265970095194601
"Scale Up",0.2500665778961385
"Scale Up",0.04011788192793992
"Scale Up",0.14116149956643656
"Scale Up",0.37231756962751744
"Scale Up",0.12364383681575535
"Scale Up",0.14658984801827754
"Scale Up",0.18814878892733564
"Scale Up",0.01324668668563431
"Scale Up",0.06864996323737345
"Scale Up",0.07302369580181847
"Scale Up",0.011243936595563313
"Scale Up",0.06197621191419163
"Scale Up",0.11815779539448848
"Scale Up",0.08150618656455233
"Scale Up",0.15434589393789766
"Scale Up",0.009210947391854851
"Scale Up",0.09950244543974171
"Scale Up",0.0782161738165539
"Scale Up",0.047627991472717686
"Scale Up",0.08181854144826631
"Scale Up",0.17412140575079874
"Scale Up",0.3084313725490196
"Scale Up",0.06287621431551343
"Scale Up",0.456029106029106
"Scale Up",0.06056044537057195
"Scale Up",0.006965611986433693
"Scale Up",0.07993994626771321
"Scale Up",0.07967338859334405
"Scale Up",0.07834371895601915
"Scale Up",0.047421438372209766
"Scale Up",0.09506042922287063
"Scale Up",0.007275174826905279
"Scale Up",0.11055194407967178
"Scale Up",0.4407428718823786
"Scale Up",0.07994389901823282
"Scale Up",0.11930926216640503
"Scale Up",0.3324297169721901
"Scale Up",0.13798121662915713
"Scale Up",0.08531592769967558
"Scale Up",0.30406371247702674
"Scale Up",0.07268655583390268
"Scale Up",0.32090729783037475
"Scale Up",0.237086459230107
"Scale Up",0.1468997086974615
"Scale Up",0.20036066454360588
"Scale Up",0.0919338757919789
"Scale Up",0.09360772591400322
"Scale Up",0.15
"Scale Up",0.22892411856989514
"Scale Up",0.053312277508631996
"Scale Up",0.04072495281029686
"Scale Up",0.18548387096774194
"Scale Up",0.12537138119256547
"Scale Up",0.036521739130434785
"Scale Up",0.013399727388647056
"Scale Up",0.09238246456509953
"Scale Up",0.03775929859447733
"Scale Up",0.4873107272339518
"Scale Up",0.012441044304972703
"Scale Up",0.021849959806031688
"Scale Up",0.11299000768639508
"Scale Up",0.2620831170115454
"Scale Up",0.03845006531779421
"Scale Up",0.4248999132114561
"Scale Up",0.0219035458206463
"Scale Up",0.0906964985463279
"Scale Up",0.25420939843869583
"Scale Up",0.1655226491344472
"Scale Up",0.6609456138346774
"Scale Up",0.06813123927004515
"Scale Up",0.3929312850321777
"Scale Up",0.05083142176245348
"Scale Up",0.04457820814795429
"Scale Up",0.1490106423109018
"Scale Up",0.11898911898911899
"Scale Up",0.05566380878150169
"Scale Up",0.12644085937453023
"Scale Up",0.23735284759783645
"Scale Up",0.10551705187311086
"Scale Up",0.03082032574460871
"Scale Up",0.021502835538752364
"Scale Up",0.30090642739425016
"Scale Up",0.1076989154944701
"Scale Up",0.2530129445023062
"Scale Up",0.19029169363955206
"Scale Up",0.2604098300882374
"Scale Up",0.022141751437417072
"Scale Up",0.006362563497357484
"Scale Up",0.1560806182172173
"Scale Up",0.02668137386963793
"Scale Up",5.473453749315818E-4
"Scale Up",0.3099353786465348
"Scale Up",0.029322367244770248
"Scale Up",0.22195818503441955
"Scale Up",0.10919789064668332
"Scale Up",0.14584216042637646
"Scale Up",0.7009204144620811
"Scale Up",0.10631466286122013
"Scale Up",0.02770960835403664
"Scale Up",0.1926556991774383
"Scale Up",0.06579567471330576
"Scale Up",0.15227457824316462
"Scale Up",0.138699650855829
"Scale Up",0.03731316914596657
"Scale Up",0.1845927173226689
"Scale Up",0.22077841268524376
"Scale Up",0.011971310675551343
"Scale Up",0.11327476495585354
"Scale Up",0.023124494278118135
"Scale Up",0.11565435593874662
"Scale Up",0.10274241448006695
"Scale Up",0.30087875128494296
"Scale Up",0.003721186458985936
"Scale Up",0.07897395857254398
"Scale Up",0.09450277527137506
"Scale Up",0.5146117906139333
"Scale Up",0.15021309224486884
"Scale Up",0.4371379709825123
"Scale Up",0.36475526390629776
"Scale Up",0.10014260085560513
"Scale Up",0.16345611976905328
"Scale Up",0.05724792110651456
"Scale Up",0.38568246825926217
"Scale Up",0.14270430811484047
"Scale Up",0.15259074868288197
"Scale Up",0.09134735267226332
"Scale Up",0.1093515015858911
"Scale Up",0.14421694172430322
"Scale Up",0.16302734789060844
"Scale Up",0.1877820655373144
"Scale Up",0.09763808066367316
"Scale Up",0.4880630548652771
"Scale Up",0.04754763351919875
"Scale Up",0.34021101992966
"Scale Up",0.1743284448961812
"Scale Up",0.11055374752245088
"Scale Up",0.17025210084033612
"Scale Up",0.6139845335058367
"Scale Up",0.3707294744288627
"Scale Up",0.0978861076649882
"Scale Up",0.17822624294440578
"Scale Up",0.38302248829534113
"Scale Up",0.0806434654610451
"Scale Up",0.014060136135227972
"Scale Up",0.10232262630486882
"Scale Up",0.001397233477714126
"Scale Up",0.2808617795187465
"Scale Up",0.2024448419797257
"Scale Up",0.29965931304105
"Scale Up",0.09225529394343254
"Scale Up",0.02863431675450819
"Scale Up",0.5284178187403994
"Scale Up",0.3436222937135901
"Scale Up",0.049618423536391336
"Scale Up",0.18331768807831567
"Scale Up",0.15388927518420897
"Scale Up",0.16141292197630225
"Scale Up",0.06211997154400612
"Scale Up",0.2905779064158225
"Scale Up",0.4588202500160817
"Scale Up",0.2124678515220145
"Scale Up",0.09082918253735717
"Scale Up",0.02821536392382424
"Scale Up",0.08771840148698885
"Scale Up",0.08126741968607892
"Scale Up",0.20249737670514165
"Scale Up",0.5078507725160156
"Scale Up",0.038471865485255156
"Scale Up",0.09527934170636639
"Scale Up",0.03043520507865217
"Scale Up",0.14764436615889792
"Scale Up",0.054772686489966964
"Scale Up",0.3908824606371293
"Scale Up",0.34168071273777995
"Scale Up",0.30620664641610373
"Scale Up",0.5311479916159846
"Scale Up",0.13676371022342587
"Scale Up",0.21056138597367982
"Scale Up",0.13540022547914318
"Scale Up",0.018841216011627204
"Scale Up",0.16663452266152362
"Scale Up",0.3759188846641318
"Scale Up",0.06262354376077722
"Scale Up",0.05132251751783347
"Scale Up",0.08135440856993033
"Scale Up",0.19058089226186253
"Scale Up",0.48142676234698184
"Scale Up",0.0019331962807189603
"Scale Up",0.19422855555114515
"Scale Up",0.1770813305133628
"Scale Up",0.16069565039893244
"Scale Up",0.3323344610923151
"Scale Up",0.16832352326767347
"Scale Up",0.053881202190360744
"Scale Up",0.33463881636205395
"Scale Up",0.12025195648024432
"Scale Up",0.016599371915657246
"Scale Up",0.09732360097323602
"Scale Up",0.371448039630946
"Scale Up",0.23503872909368986
"Scale Up",0.3314973929646765
"Scale Up",0.06833207398403364
"Scale Up",0.5207817548571189
"Scale Up",0.4673423188466273
"Scale Up",0.323388724103867
"Scale Up",0.1450820683697396
"Scale Up",0.051578594108991405
"Scale Up",0.03602756892230576
"Scale Up",0.15276573190710224
"Scale Up",0.0820346910583612
"Scale Up",0.256517651081289
"Scale Up",0.004498390837989841
"Scale Up",0.4552959896686115
"Scale Up",0.011726353807547081
"Scale Up",0.22112807807048593
"Scale Up",0.15893411142262026
"Scale Up",0.16499653316604485
"Scale Up",0.057668739902960085
"Scale Up",0.15454445270959033
"Scale Up",0.011120580859816761
"Scale Up",0.16895874263261296
"Scale Up",0.05417186343938273
"Scale Up",0.1412892914224827
"Scale Up",0.1699655544702072
"Scale Up",0.1752988047808765
"Scale Up",0.06836055656382335
"Scale Up",0.07232973266046629
"Scale Up",0.45250263648900785
"Scale Up",0.06436318146787147
"Scale Up",0.3211113578327967
"Scale Up",0.21143562320032908
"Scale Up",0.06448446606196047
"Scale Up",0.27285173039574645
"Scale Up",0.07968821837544239
"Scale Up",0.04935529490059063
"Scale Up",0.062309233852320026
"Scale Up",0.34224636167397815
"Scale Up",0.09074274871238817
"Scale Up",0.16586418728208535
"Scale Up",0.01638765048244318
"Scale Up",0.018189737555502104
"Scale Up",0.17597836688391874
"Scale Up",0.04189944134078212
"Scale Up",0.1675958661952679
"Scale Up",0.07131782945736434
"Scale Up",0.17377047585223818
"Scale Up",0.5353189546958804
"Scale Up",0.07850886002196684
"Scale Up",0.25512020028353394
"Scale Up",0.2144387781768224
"Scale Up",0.32544921158782547
"Scale Up",0.8804956100763108
"Scale Up",0.14568452380952382
"Scale Up",0.15526827912149013
"Scale Up",0.08383347121155436
"Scale Up",0.06089937487396652
"Scale Up",0.2608721589214341
"Scale Up",0.005037743218575881
"Scale Up",0.14994800484715143
"Scale Up",0.12845975800751203
"Scale Up",0.13773283201521241
"Scale Up",0.20682826652975908
"Scale Up",0.28346710505109113
"Scale Up",0.060775991045404675
"Scale Up",0.41995445106839036
"Scale Up",0.22835963653754185
"Scale Up",0.024642117697867314
"Scale Up",0.1454961908081462
"Scale Up",0.11907504208381324
"Scale Up",0.07459839017396507
"Scale Up",0.18982135291625477
"Scale Up",0.10236538850326841
"Scale Up",0.21584003136639873
"Scale Up",0.21050259184133424
"Scale Up",0.0052516348023207
"Scale Up",0.05342862004424026
"Scale Up",0.03213472567799948
"Scale Up",0.20658452398091218
"Scale Up",0.09602136932377338
"Scale Up",0.15595009596928983
"Scale Up",0.055648957632817755
"Scale Up",0.060823232823629135
"Scale Up",0.24379145950229425
"Scale Up",0.07843814789219074
"Scale Up",0.0703690623344517
"Scale Up",0.32945261437908496
"Scale Up",0.17495188471107356
"Scale Up",0.3704682779456193
"Scale Up",0.20299976241981668
"Scale Up",0.05353329944077275
"Scale Up",0.15249612562522494
"Scale Up",0.1682489954368998
"Scale Up",0.14854345558141402
"Scale Up",0.20506875892279722
"Scale Up",0.04338814425867072
"Scale Up",0.15524249422632794
"Scale Up",0.02123075116204484
"Scale Up",0.315653479234511
"Scale Up",0.2036060789581716
"Scale Up",0.06857024390517227
"Scale Up",0.050573296667057316
"Scale Up",0.426109537299339
"Scale Up",0.08645943526731223
"Scale Up",0.11333399523431295
"Scale Up",0.24915112884970514
"Scale Up",0.005429864253393665
"Scale Up",0.12322808070201755
"Scale Up",0.02529182879377432
"Scale Up",0.0018844221105527637
"Scale Up",0.13492106255724987
"Scale Up",0.35353185595567865
"Scale Up",0.05455814423332997
"Scale Up",0.09952077146973216
"Scale Up",0.23300374893122575
"Scale Up",0.07195636875439831
"Scale Up",0.08901469260083265
"Scale Up",0.15091283863368668
"Scale Up",0.07453726863431716
"Scale Up",0.10369975097829953
"Scale Up",0.2495377781086749
"Scale Up",0.09275018938478152
"Scale Up",0.37209302325581395
"Scale Up",0.34241995005032244
"Scale Up",0.368530956038109
"Scale Up",0.0019538590647219032
"Scale Up",0.004119237783787183
"Scale Up",0.0335233079522332
"Scale Up",0.1395399716426639
"Scale Up",0.06455602275537967
"Scale Up",0.2534802566076875
"Scale Up",0.16488708558005447
"Scale Up",0.1738733622682838
"Scale Up",0.08389076777765775
"Scale Up",0.06830696855698608
"Scale Up",0.31038798498122655
"Scale Up",0.03693884764934606
"Scale Up",0.23122896891165687
"Scale Up",0.0613355352303523
"Scale Up",0.02339764914615214
"Scale Up",0.32011573471215593
"Scale Up",0.05109340664659587
"Scale Up",0.05434458047178262
"Scale Up",0.13164305404192578
"Scale Up",0.04952203418553239
"Scale Up",0.18612975391498882
"Scale Up",0.1694043685016523
"Scale Up",0.05025381095825967
"Scale Up",0.15623321193047465
"Scale Up",0.033101834377594924
"Scale Up",0.024937367786465665
"Scale Up",0.009782116826973995
"Scale Up",0.02710323779193206
"Scale Up",0.31201988251242657
"Scale Up",0.12363427257044278
"Scale Up",0.31073847636926355
"Scale Up",0.5550327849994249
"Scale Up",0.10970409945546081
"Scale Up",0.2801410872013753
"Scale Up",0.07826497808988243
"Scale Up",0.3522842639593909
"Scale Up",0.15339265850945494
"Scale Up",0.026726858853099097
"Scale Up",0.16982269931250754
"Scale Up",0.25642981763663986
"Scale Up",0.1028438561974602
"Scale Up",0.05498553012365167
"Scale Up",0.07560175054704595
"Scale Up",0.15989690967882086
"Scale Up",0.11450690498519704
"Scale Up",0.047988925632546336
"Scale Up",0.3705142666165351
"Scale Up",0.027228019671344608
"Scale Up",0.3271502513682855
"Scale Up",0.24990735021618282
"Scale Up",0.6107854038208834
"Scale Up",0.26876999310042027
"Scale Up",0.12655725828044037
"Scale Up",0.34280845262440357
"Scale Up",0.14482119591546844
"Scale Up",0.2
"Scale Up",0.12493096041730592
"Scale Up",0.2803451581975072
"Scale Up",0.0685392813279981
"Scale Up",0.08341864784148537
"Scale Up",0.30456375838926175
"Scale Up",0.06415503380420659
"Scale Up",0.06751404367286422
"Scale Up",0.10719071013845467
"Scale Up",0.065468633922946
"Scale Up",0.24819261960143332
"Scale Up",0.1300732336393644
"Scale Up",0.199257490197829
"Scale Up",0.047719511541005885
"Scale Up",0.8126156693399136
"Scale Up",3.803233101925763E-5
"Scale Up",0.04019292604501608
"Scale Up",0.04431728412566591
"Scale Up",0.06519276835504659
"Scale Up",0.07455950004339901
"Scale Up",0.015165017972254403
"Scale Up",0.06662581786732595
"Scale Up",0.1442663378545006
"Scale Up",0.09448608137044968
"Scale Up",0.35089358719775726
"Scale Up",0.038790781203232566
"Scale Up",0.1057487897481035
"Scale Up",0.24856864561803627
"Scale Up",0.08583944065369388
"Scale Up",0.009535420385770889
"Scale Up",0.05162136385312351
"Scale Up",0.4077124183006536
"Scale Up",0.1801712276410335
"Scale Up",0.0570801317233809
"Scale Up",0.2698483192128997
"Scale Up",0.04988426338093373
"Scale Up",0.05557845728557918
"Scale Up",0.025262297315710586
"Scale Up",0.18318907343758434
"Scale Up",0.029579342950660687
"Scale Up",0.03449350649350649
"Scale Up",0.004040156709108717
"Scale Up",0.2083321865338214
"Scale Up",0.17464723571593802
"Scale Up",0.04150529526681976
"Scale Up",0.4190071469963299
"Scale Up",0.07372285649181506
"Scale Up",0.06487446107025108
"Scale Up",0.4014469453376206
"Scale Up",0.08358515001079214
"Scale Up",0.0037056251389609427
"Scale Up",0.3793050665850298
"Scale Up",0.051665384192590966
"Scale Up",0.12478823081976281
"Scale Up",0.4283838973162194
"Scale Up",0.1731875566294171
"Scale Up",0.17595146166574738
"Scale Up",0.4418016481955101
"Scale Up",0.30940448803107706
"Scale Up",0.09090909090909091
"Scale Up",0.08859846055163566
"Scale Up",0.425694751345309
"Scale Up",0.40715168762100257
"Scale Up",0.04080129621446457
"Scale Up",0.3312131509395603
"Scale Up",0.04453637620299927
"Scale Up",0.4403216232259457
"Scale Up",0.03711369606826919
"Scale Up",0.15186359596668897
"Scale Up",0.08428453046058434
